"","facility_id","sys_loc_code","loc_name","data_provider","subfacility_code","loc_desc","loc_type","loc_purpose","loc_type_2","loc_major_basin","within_facility_yn","loc_county_code","loc_district_code","loc_state_code","loc_minor_basin","custom_field_1","stream_code","custom_field_2","stream_mile","custom_field_3","custom_field_4","phase_code","custom_field_5","remark_1","bore_id","remark_2","start_date","end_date","drilling_method","geologist","sampling_method","drawing_checker","drawing_check_date","drawing_editor","drawing_edit_date","driller","units","depth_to_bedrock","log_date","total_depth","bearing","approved","plunge","drilling_subcontractor","engineer_subcontractor","engineer","estab_company_code","excav_company_code","inspector","inspect_subcontractor","ebatch","map_code","parent_loc_code","status_flag","timezone_code","euid","land_use","hole_diameter","hole_diameter_unit","alert_purge_criteria","offset","station","route","AgencyCd"
"1",1,"4HILLS1","4 HILLS WELL 1",NA,"4H","SHALLOW REGIONAL","GWMW","Monitoring",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920127,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"2",1,"98ST1","98TH STREET WELL 1",NA,"USGS","DEEP REGIONAL","GWMW","Monitoring",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920128,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"3",1,"98ST2","98TH STREET WELL 2",NA,"USGS","DEEP REGIONAL","GWMW","Monitoring",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920129,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"4",1,"98ST3","98TH STREET WELL 3",NA,"USGS","DEEP REGIONAL","GWMW","Monitoring",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920130,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"5",1,"98ST4","98TH STREET WELL 4",NA,"USGS","DEEP REGIONAL","GWMW","Monitoring",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920131,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"6",1,"AGPROD","AMERICAN GYPSUM PRODUCTION WELL",NA,"LALF","LANDFILL","LALF GWM","Monitoring",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11460,NA,NA,"A",NA,1920132,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"7",1,"AI01D","Air Injection Well 1 Deep",NA,"LALF",NA,"SVES",NA,NA,"Rio Grande","Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920133,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"8",1,"AI01S","Air Injection Well 1 Shallow",NA,"LALF",NA,"SVES",NA,NA,"Rio Grande","Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920134,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"9",1,"AI02D","Air Injection Well 2 Deep",NA,"LALF",NA,"SVES",NA,NA,"Rio Grande","Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920135,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"10",1,"AI02S","Air Injection Well 2 Shallow",NA,"LALF",NA,"SVES",NA,NA,"Rio Grande","Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920136,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"11",1,"AI03D","Air Injection Well 3 Deep",NA,"LALF",NA,"SVES",NA,NA,"Rio Grande","Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920137,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"12",1,"AI03S","Air Injection Well 3 Shallow",NA,"LALF",NA,"SVES",NA,NA,"Rio Grande","Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920138,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"13",1,"AIB","Air Injection Blower",NA,"LALF",NA,"SVES",NA,NA,"Rio Grande","Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920139,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"14",1,"AIP01","Air Injecton Probe",NA,"LALF",NA,"AI PROBE",NA,NA,"Rio Grande","Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920140,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"15",1,"AIP02","Air Injecton Probe",NA,"LALF",NA,"AI PROBE",NA,NA,"Rio Grande","Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920141,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"16",1,"AIP03","Air Injecton Probe",NA,"LALF",NA,"AI PROBE",NA,NA,"Rio Grande","Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920142,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"17",1,"AM01D","Alameda Business Park",NA,"LALF LFG MW","LFG Monitoring Well","LFGMW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920143,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"18",1,"AM01M","Alameda Business Park",NA,"LALF LFG MW","LFG Monitoring Well","LFGMW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920144,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"19",1,"AM01S","Alameda Business Park",NA,"LALF LFG MW","LFG Monitoring Well","LFGMW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920145,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"20",1,"AM11D","Alameda Business Park",NA,"LALF LFG MW","LFG Monitoring Well","LFGMW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920146,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"21",1,"AM11M","Alameda Business Park",NA,"LALF LFG MW","LFG Monitoring Well","LFGMW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920147,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"22",1,"AM11S","Alameda Business Park",NA,"LALF LFG MW","LFG Monitoring Well","LFGMW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920148,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"23",1,"AM12D","Alameda Business Park",NA,"LALF LFG MW","LFG Monitoring Well","LFGMW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920149,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"24",1,"AM12M","Alameda Business Park",NA,"LALF LFG MW","LFG Monitoring Well","LFGMW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920150,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"25",1,"AM12S","Alameda Business Park",NA,"LALF LFG MW","LFG Monitoring Well","LFGMW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920151,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"26",1,"AM13D","Alameda Business Park",NA,"LALF LFG MW","LFG Monitoring Well","LFGMW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920152,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"27",1,"AM13M","Alameda Business Park",NA,"LALF LFG MW","LFG Monitoring Well","LFGMW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920153,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"28",1,"AM13S","Alameda Business Park",NA,"LALF LFG MW","LFG Monitoring Well","LFGMW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920154,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"29",1,"AM14D","Alameda Business Park",NA,"LALF LFG MW","LFG Monitoring Well","LFGMW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920155,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"30",1,"AM14M","Alameda Business Park",NA,"LALF LFG MW","LFG Monitoring Well","LFGMW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920156,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"31",1,"AM14S","Alameda Business Park",NA,"LALF LFG MW","LFG Monitoring Well","LFGMW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920157,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"32",1,"AM16D","Alameda Business Park",NA,"LALF LFG MW","LFG Monitoring Well","LFGMW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920158,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"33",1,"AM16M","Alameda Business Park",NA,"LALF LFG MW","LFG Monitoring Well","LFGMW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920159,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"34",1,"AM16S","Alameda Business Park",NA,"LALF LFG MW","LFG Monitoring Well","LFGMW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920160,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"35",1,"AM18D","Alameda Business Park",NA,"LALF LFG MW","LFG Monitoring Well","LFGMW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920161,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"36",1,"AM18M","Alameda Business Park",NA,"LALF LFG MW","LFG Monitoring Well","LFGMW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920162,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"37",1,"AM18S","Alameda Business Park",NA,"LALF LFG MW","LFG Monitoring Well","LFGMW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920163,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"38",1,"AM19D","Alameda Business Park",NA,"LALF LFG MW","LFG Monitoring Well","LFGMW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920164,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"39",1,"AM19M","Alameda Business Park",NA,"LALF LFG MW","LFG Monitoring Well","LFGMW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920165,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"40",1,"AM19S","Alameda Business Park",NA,"LALF LFG MW","LFG Monitoring Well","LFGMW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920166,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"41",1,"AM28D","Alameda Business Park",NA,"LALF LFG MW","LFG Monitoring Well","LFGMW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920167,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"42",1,"AM28M","Alameda Business Park",NA,"LALF LFG MW","LFG Monitoring Well","LFGMW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920168,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"43",1,"AM28S","Alameda Business Park",NA,"LALF LFG MW","LFG Monitoring Well","LFGMW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920169,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"44",1,"AM30D","Alameda Business Park",NA,"LALF LFG MW","LFG Monitoring Well","LFGMW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920170,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"45",1,"AM30M","Alameda Business Park",NA,"LALF LFG MW","LFG Monitoring Well","LFGMW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920171,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"46",1,"AM30S","Alameda Business Park",NA,"LALF LFG MW","LFG Monitoring Well","LFGMW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920172,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"47",1,"AM33D","Alameda Business Park",NA,"LALF LFG MW","LFG Monitoring Well","LFGMW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920173,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"48",1,"AM33M","Alameda Business Park",NA,"LALF LFG MW","LFG Monitoring Well","LFGMW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920174,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"49",1,"AM33S","Alameda Business Park",NA,"LALF LFG MW","LFG Monitoring Well","LFGMW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920175,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"50",1,"AM34D","Alameda Business Park",NA,"LALF LFG MW","LFG Monitoring Well","LFGMW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920176,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"51",1,"AM34M","Alameda Business Park",NA,"LALF LFG MW","LFG Monitoring Well","LFGMW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920177,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"52",1,"AM34S","Alameda Business Park",NA,"LALF LFG MW","LFG Monitoring Well","LFGMW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920178,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"53",1,"AM35D","Alameda Business Park",NA,"LALF LFG MW","LFG Monitoring Well","LFGMW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920179,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"54",1,"AM35M","Alameda Business Park",NA,"LALF LFG MW","LFG Monitoring Well","LFGMW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920180,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"55",1,"AM35S","Alameda Business Park",NA,"LALF LFG MW","LFG Monitoring Well","LFGMW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920181,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"56",1,"AM57D","Alameda Business Park",NA,"LALF LFG MW","LFG Monitoring Well","LFGMW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920182,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"57",1,"AM57M","Alameda Business Park",NA,"LALF LFG MW","LFG Monitoring Well","LFGMW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920183,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"58",1,"AM57S","Alameda Business Park",NA,"LALF LFG MW","LFG Monitoring Well","LFGMW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920184,NA,NA,NA,NA,NA,NA,NA,"ABQ"
